818	8.17000	662.860	466.094	905.664	502.665	464.416	903.798	626.781	257.905	980.523	537.725	261.957	986.883	438.365	295.276	1468.854	1026.617	408.816	948.030	-87.372	444.235	1392.239	989.405	456.987	958.942	594.568	257.148	1451.033	586.044	415.537	1394.864	780.347	323.484	1450.441	884.409	269.120	1140.111	927.869	293.809	1191.516	143.628	342.450	1324.105	157.593	297.996	1389.633	-110.342	386.787	1405.275	906.139	281.465	1165.814	1008.011	432.901	953.486	521.001	283.558	1264.872	-98.857	415.511	1398.757	582.763	465.255	904.731	582.253	259.931	983.703
819	8.18000	662.866	466.090	905.714	502.678	464.394	903.806	626.804	257.864	980.588	537.745	261.939	986.913	438.663	295.221	1469.040	1026.642	408.995	947.966	-87.379	444.122	1393.829	989.360	457.142	958.843	594.750	257.136	1451.074	586.111	415.556	1394.947	780.554	323.564	1450.385	884.525	269.272	1140.047	927.984	293.916	1191.477	143.552	342.440	1325.057	157.641	297.968	1390.588	-110.282	386.633	1406.824	906.255	281.594	1165.762	1008.001	433.068	953.404	521.083	283.62	1265.318	-98.831	415.377	1400.327	582.772	465.242	904.76	582.274	259.901	983.75
820	8.19000	662.836	466.042	905.681	502.590	464.330	903.816	626.836	257.831	980.583	537.795	261.865	986.927	438.955	295.130	1469.255	1026.611	409.183	947.871	-87.357	444.019	1395.580	989.329	457.294	958.761	594.920	257.101	1451.093	586.189	415.532	1395.006	780.703	323.621	1450.365	884.606	269.364	1139.952	928.102	294.056	1191.422	143.557	342.487	1325.999	157.749	297.867	1391.617	-110.279	386.458	1408.572	906.354	281.71	1165.687	1007.97	433.238	953.316	521.178	283.615	1265.784	-98.818	415.239	1402.076	582.713	465.186	904.749	582.315	259.848	983.755
821	8.20000	662.745	466.027	905.686	502.571	464.316	903.807	626.806	257.811	980.556	537.720	261.822	986.938	439.110	295.093	1469.487	1026.465	409.354	947.638	-87.276	443.851	1397.234	989.218	457.449	958.615	594.980	257.073	1451.088	586.218	415.522	1395.048	780.709	323.642	1450.297	884.545	269.466	1139.847	928.103	294.193	1191.252	143.252	342.398	1327.213	157.746	297.815	1392.453	-110.194	386.310	1410.317	906.324	281.829	1165.55	1007.841	433.401	953.127	521.145	283.64	1266.15	-98.735	415.081	1403.775	582.658	465.171	904.746	582.263	259.817	983.747
822	8.21000	662.748	466.004	905.669	502.564	464.279	903.793	626.761	257.790	980.546	537.717	261.809	986.892	439.336	295.043	1469.726	1026.410	409.578	947.516	-87.238	443.788	1399.173	989.079	457.638	958.480	595.112	257.046	1451.092	585.988	415.470	1394.896	780.801	323.704	1450.219	884.545	269.661	1139.692	928.121	294.323	1191.111	143.161	342.445	1328.210	157.817	297.804	1393.442	-110.007	386.224	1412.069	906.333	281.992	1165.401	1007.745	433.608	952.998	521.181	283.732	1266.567	-98.623	415.006	1405.621	582.656	465.142	904.731	582.239	259.8	983.719
823	8.22000	662.746	465.969	905.697	502.538	464.199	903.800	626.775	257.770	980.587	537.731	261.786	986.900	439.637	294.954	1469.982	1026.449	409.770	947.429	-87.166	443.740	1400.978	989.050	457.828	958.415	595.338	257.035	1451.122	586.075	415.465	1394.961	780.973	323.782	1450.198	884.634	269.787	1139.595	928.221	294.474	1191.008	143.081	342.415	1329.304	157.859	297.745	1394.575	-109.968	386.199	1414.091	906.428	282.13	1165.302	1007.75	433.799	952.922	521.246	283.766	1267.085	-98.567	414.97	1407.534	582.642	465.084	904.748	582.253	259.778	983.744
824	8.23000	662.662	465.972	905.677	502.473	464.185	903.827	626.788	257.741	980.594	537.755	261.731	986.929	439.943	294.851	1470.243	1026.397	409.962	947.263	-87.047	443.672	1402.816	988.959	458.021	958.266	595.503	256.981	1451.161	586.465	415.486	1395.213	781.197	323.893	1450.119	884.633	269.914	1139.503	928.270	294.618	1190.876	142.997	342.391	1330.404	158.031	297.696	1395.485	-109.798	386.159	1415.813	906.452	282.266	1165.189	1007.678	433.991	952.764	521.332	283.805	1267.494	-98.422	414.916	1409.314	582.567	465.078	904.752	582.272	259.736	983.762
825	8.24000	662.660	465.929	905.683	502.473	464.138	903.811	626.726	257.708	980.529	537.642	261.666	986.898	440.172	294.789	1470.450	1026.246	410.181	947.047	-86.950	443.614	1404.716	988.799	458.208	958.069	595.600	256.933	1451.140	586.186	415.436	1395.052	781.176	323.895	1450.040	884.569	270.064	1139.367	928.238	294.783	1190.727	142.839	342.396	1331.555	158.001	297.690	1396.581	-109.661	386.076	1417.810	906.404	282.423	1165.047	1007.523	434.195	952.558	521.285	283.877	1267.974	-98.305	414.845	1411.263	582.567	465.034	904.747	582.184	259.687	983.714
826	8.25000	662.616	465.941	905.692	502.453	464.099	903.825	626.670	257.684	980.551	537.630	261.636	986.915	440.372	294.725	1470.703	1026.113	410.408	946.843	-86.785	443.596	1406.611	988.667	458.422	957.887	595.748	256.903	1451.166	586.201	415.412	1395.136	781.302	323.968	1449.964	884.599	270.247	1139.252	928.225	294.947	1190.597	142.726	342.435	1332.645	158.136	297.715	1397.721	-109.487	386.086	1419.783	906.412	282.597	1164.925	1007.39	434.415	952.365	521.368	283.981	1268.486	-98.136	414.841	1413.197	582.534	465.02	904.759	582.15	259.66	983.733
827	8.26000	662.568	465.913	905.716	502.388	464.043	903.829	626.722	257.655	980.558	537.664	261.618	986.918	440.658	294.627	1471.025	1026.106	410.623	946.729	-86.693	443.611	1408.665	988.571	458.627	957.753	595.991	256.855	1451.179	586.313	415.385	1395.245	781.533	324.069	1449.924	884.701	270.415	1139.166	928.365	295.131	1190.514	142.708	342.481	1333.922	158.304	297.720	1398.719	-109.297	386.070	1421.663	906.533	282.773	1164.84	1007.339	434.625	952.241	521.503	284.067	1268.943	-97.995	414.841	1415.164	582.478	464.978	904.773	582.193	259.636	983.738
828	8.27000	662.564	465.872	905.766	502.324	464.019	903.844	626.691	257.615	980.559	537.609	261.547	986.943	440.920	294.499	1471.306	1025.933	410.808	946.526	-86.592	443.604	1410.656	988.365	458.795	957.553	596.139	256.796	1451.201	586.698	415.402	1395.478	781.679	324.135	1449.879	884.669	270.521	1139.075	928.390	295.302	1190.377	142.516	342.469	1335.133	158.404	297.678	1399.889	-109.183	386.038	1423.727	906.529	282.912	1164.726	1007.149	434.802	952.039	521.536	284.1	1269.482	-97.888	414.821	1417.191	582.444	464.946	904.805	582.15	259.581	983.751
